names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group
Bag1,0.39462164,0.015789682,0.6931221316688512,1.0,0.9833263456638823
Hhat,0.39450613,0.027192814,0.6932073956682059,1.0,0.07843390202212404
Apip,0.394314,0.017278003,0.6933492376590307,1.0,0.7749540426355339
Ncbp1,0.39413294,0.005023108,0.6934828905245176,1.0,0.8470345405876093
Rbm18,0.39391968,0.008078426,0.6936403343537711,1.0,0.45002741316476924
Ak1,0.39376307,0.06737671,0.6937559655895076,1.0,0.21024284838907342
Abca3,0.39331326,0.009583826,0.6940881375110652,1.0,0.8338439707162899
Cog6,0.39254242,0.03252168,0.6946574773730994,1.0,0.44012642306575933
Aldob,0.39231583,0.103596605,0.6948248665390309,1.0,0.09497855322991583
Spcs2,0.39228806,0.038049966,0.6948453809408737,1.0,0.4202921920856581
Ice2,0.39126733,0.025283433,0.6955996453311267,1.0,0.4577353500822395
Phlpp1,0.3912429,-0.0045396606,0.6956177054101824,1.0,0.44254523172186927
Rfesd,0.39064533,0.03721127,0.6960594101504105,1.0,0.37752765504563485
Cxcl9,0.39062867,0.30652168,0.6960717268165916,1.0,0.024413842035669365
Agmo,0.39009777,0.4801798,0.6964642598735006,1.0,0.023897829522365917
Grb14,0.3900911,0.07994692,0.6964691875835711,1.0,0.20969458509368852
Cluap1,0.38993227,0.006105432,0.6965866351308112,1.0,0.33695617118715127
AU040320,0.38974455,0.030374505,0.6967254461555588,1.0,0.4733769793917503
Thoc3,0.38943022,0.03734174,0.6969579157592573,1.0,0.3139936143451479
Htra1,0.38910034,0.023192236,0.6972019162304064,1.0,0.2757441867965298
Stk40,0.3880874,0.025256528,0.6979513658601375,1.0,0.2666172154674751
Mfsd1,0.38784525,0.02109826,0.6981305542807137,1.0,0.49495275260425065
Limk1,0.38773862,0.028621932,0.6982094682805622,1.0,0.3612087593124133
Sec23ip,0.3874165,0.017882416,0.698447874133197,1.0,0.8680297997226433
Cad,0.38712886,0.013164303,0.6986608203744247,1.0,0.8731899248556777
Zbtb2,0.38707888,0.044415183,0.6986978211747914,1.0,0.19305318153965234
Yae1d1,0.38698113,0.01855295,0.6987701803641693,1.0,0.7775986067662141
Pdk4,0.3869767,0.08083087,0.698773469483268,1.0,0.05337504434482536
Baz2b,0.38643578,0.048913635,0.6991739619724251,1.0,0.27922727126132807
Arhgap1,0.38641468,0.015542499,0.6991895886336303,1.0,0.7731802496210534
Kcnh7,0.38633913,0.052977286,0.699245516675739,1.0,0.10136420808204599
Pstpip2,0.38615254,0.13235757,0.699383698834592,1.0,0.052407520882381396
Ccn4,0.38556942,0.035880253,0.6998155822390604,1.0,0.19556874254200665
Noc4l,0.38538283,0.014605115,0.6999538054446365,1.0,0.6276002193053182
Rgl2,0.38509738,0.029197916,0.7001652732714818,1.0,0.30354436095075304
Ulk2,0.38501185,0.01684881,0.7002286358629615,1.0,0.698326184409972
Nadk2,0.3843121,0.025545081,0.7007471354007422,1.0,0.4527687296416938
Tent5b,0.38415995,0.020541977,0.7008599069424075,1.0,0.28022704550585353
Txnrd1,0.38408998,0.001060232,0.7009117676015093,1.0,0.940207050020963
Arhgap17,0.38398445,0.028481964,0.7009899728182583,1.0,0.3721740252201116
Ssc4d,0.38359016,0.022474563,0.7012822414032814,1.0,0.16241493856226014
Spata2l,0.3835757,0.22379434,0.701292945035871,1.0,0.04553810429902925
Trim26,0.38345686,0.018145282,0.7013810464174965,1.0,0.630083529525591
Nhsl2,0.38301036,0.06115178,0.7017120800016581,1.0,0.06021221014609604
Samhd1,0.3829948,0.011817158,0.7017236095549608,1.0,0.683716580127068
Cenpb,0.38287264,0.027938373,0.7018142012913964,1.0,0.25955429419163417
Ccdc142,0.3828504,0.13486837,0.7018306729715407,1.0,0.05918018511948915
Cnot6,0.38202295,0.009462649,0.7024443427958091,1.0,0.7786951333569839
Serac1,0.3816364,0.116833,0.702731063123585,1.0,0.11897313509852614
Rnf185,0.3811899,0.011994495,0.7030623271865255,1.0,0.18789305640661785
Ncam1,0.38112217,0.016603144,0.7031125985525907,1.0,0.6298577740510207
Sil1,0.380659,0.026728721,0.7034562916662442,1.0,0.3180572128874125
Kdm5a,0.38065678,0.030562442,0.7034579402205365,1.0,0.3593382139516883
Gpr155,0.3806279,0.091245286,0.7034793715531886,1.0,0.12332699067952398
Odad1,0.3799526,0.10217225,0.70398060215639,1.0,0.06479182120166414
Igfbp7,0.37976822,0.0067632277,0.7041174736625956,1.0,0.9900990099009901
Map4k5,0.37948832,0.005250677,0.704325272820258,1.0,0.5223336665914149
Pck2,0.3793184,0.012555166,0.704451447364536,1.0,0.7526687522172413
Sfi1,0.3792773,0.017209502,0.7044819613842412,1.0,0.5134001999548489
Acy3,0.37914178,0.01582488,0.7045825785483405,1.0,0.20950108040119972
Spa17,0.37906072,0.04461293,0.7046427863727419,1.0,0.10558906053471796
Epha1,0.37897295,0.29940245,0.7047079448703346,1.0,0.02509110845938014
Zfp608,0.37834874,0.02630741,0.7051715399829761,1.0,0.2738091398716419
Smad1,0.37820768,0.047574606,0.70527631775344,1.0,0.26306962943851386
Zfp595,0.3781044,0.21659976,0.7053530483278341,1.0,0.0361531267133228
Slc25a27,0.37749904,0.26512122,0.7058027662129382,1.0,0.0595026929403038
Pnpla2,0.37739244,0.0132518485,0.7058819932248586,1.0,0.695068855419744
Pank2,0.37734023,-0.0025499868,0.7059207826120267,1.0,0.5653884606701712
Rab40c,0.37693483,0.043891374,0.7062220453434118,1.0,0.4184216467249331
Hsf2bp,0.3768682,0.028737405,0.7062715723914781,1.0,0.3207017770180927
Cpeb2,0.3768493,0.0331679,0.7062856052812536,1.0,0.17676653658851227
Slc6a6,0.37650055,0.018002685,0.7065448189608666,1.0,0.8748347147418325
Tceal5,0.37648943,0.092970625,0.7065530747330244,1.0,0.10075144322249814
Ergic2,0.37641168,0.013620679,0.7066108661047257,1.0,0.8049150191892154
Gfod1,0.37629062,0.22599778,0.7067008588935644,1.0,0.028090431192956428
Npm3,0.37607515,0.011503589,0.7068610396866049,1.0,0.6983906859741349
Ptprr,0.37597072,0.3070632,0.7069386577295742,1.0,0.019124713774309028
Tspan7,0.37591296,0.045751113,0.7069815966793574,1.0,0.2842261424839552
Got2,0.37560198,0.008970738,0.7072128224310952,1.0,0.6125391040732738
Slc8a1,0.3753321,0.015314689,0.7074135152451408,1.0,0.06891992130809173
Lmf2,0.3746801,-0.006451306,0.7078984002583992,1.0,0.17341245525203985
Dnal1,0.37463677,0.052397553,0.7079306199861708,1.0,0.2131776695584868
Herc4,0.3745557,0.015508106,0.7079909301126791,1.0,0.51188441319702
Fcsk,0.37438908,0.115956515,0.7081148607782843,1.0,0.06405005321379044
Eif2ak1,0.37431023,0.016996358,0.70817352398904,1.0,0.6153771728964428
Ugt1a9,0.3738915,0.32830518,0.7084850463771859,1.0,0.033831070403457286
Ssx2ip,0.37357718,0.027372574,0.7087189268005292,1.0,0.562872899667817
S100a7a,0.37357494,0.2656585,0.7087205797634715,1.0,0.03857193536943271
Slc25a40,0.37311512,-0.0010136084,0.7090627726127948,1.0,0.2984487373818815
Aopep,0.37274635,0.017305754,0.7093372305598737,1.0,0.4608636759441416
Cops6,0.3723876,0.0052663535,0.7096042845891755,1.0,0.9781662205308479
Erh,0.3722399,0.0076184794,0.7097142583853258,1.0,0.47373173799464635
Ube2g2,0.3718789,0.0052311937,0.7099830167858789,1.0,0.7806301802818718
Tnpo3,0.37174672,0.00640239,0.7100814327336918,1.0,0.9296610442803238
Zfp975,0.37139797,0.13338989,0.710341141722701,1.0,0.07527332537814042
Chd4,0.37138575,0.013810405,0.7103502404183766,1.0,0.9216305995420389
Gcdh,0.37107697,0.007432283,0.7105802029759716,1.0,0.5428774147773083
Eef2kmt,0.37103033,0.029060347,0.7106149478123379,1.0,0.19827780823684973
Pter,0.3707671,0.027746713,0.71081101922983,1.0,0.3745928338762215
Arrb1,0.37047052,0.022552896,0.7110319327379038,1.0,0.596058954429645
Utp25,0.37046942,0.0020589523,0.711032760174954,1.0,0.44525429741671235
D17H6S53E,0.37026948,0.030062864,0.7111817043894819,1.0,0.2894185183990712
Zfp318,0.37004402,-0.004904023,0.7113496935941281,1.0,0.2542651659302738
Fkbp5,0.37000513,0.0012218117,0.7113786586669806,1.0,0.9725545844486729
G2e3,0.36998737,0.010823569,0.7113918999819075,1.0,0.153191214886961
Ap4e1,0.3692443,0.04181534,0.7119456303446384,1.0,0.18144289999032476
Tnfrsf19,0.36922544,0.3146449,0.7119597032015806,1.0,0.032960299287257716
Tssk4,0.3691832,0.5998252,0.7119911605306808,1.0,0.01519011836037024
Marcksl1,0.36898997,0.018312935,0.7121352082451415,1.0,0.6458541619634276
Bst2,0.36882892,0.023604069,0.7122552558545723,1.0,0.9539458831876673
Mamld1,0.3683613,0.09461774,0.7126038482796118,1.0,0.0819169864869223
Acadsb,0.36798587,0.015231329,0.712883759293782,1.0,0.6268907020995259
Clip1,0.3675705,0.009956473,0.7131935283835946,1.0,0.7519269842293675
Stk19,0.36746052,0.04245137,0.7132755340035359,1.0,0.2256909730060954
Adamts15,0.3672428,0.052911375,0.7134378983374368,1.0,0.16060889476569806
Heca,0.36719283,0.030913902,0.7134751776956445,1.0,0.1377108394878576
Sfswap,0.36708733,0.007342433,0.7135538808097218,1.0,0.7257070983971361
Thpo,0.36706734,0.08849787,0.7135687933222583,1.0,0.15296545941239076
Stard6,0.3670018,0.01481737,0.7136176739916824,1.0,0.11945689682974812
Ptrh2,0.36684963,0.06692841,0.7137311810969742,1.0,0.27954977908214274
Akr1b7,0.3664542,0.1656366,0.7140261634868885,1.0,0.11478053342793562
Sos1,0.36643425,0.02334791,0.7140410794624602,1.0,0.42703260554068434
Plcb3,0.3663998,0.0132902125,0.7140667683432078,1.0,0.5988970232528139
Slfn2,0.3663765,0.0089731375,0.7140841706723651,1.0,0.89392717773406
Ap3b1,0.3660899,-0.0012935936,0.7142979828507253,1.0,0.8625471667687942
Atp6v0a2,0.36598885,0.014098168,0.7143734025757799,1.0,0.6520785629051504
Rbl2,0.36549792,0.039800726,0.7147397666283657,1.0,0.27735672590060306
Ammecr1l,0.36485037,0.040780067,0.7152231030073504,1.0,0.23517270293804624
Efcab2,0.36445162,0.08401678,0.7155207889241955,1.0,0.14396749121166189
Mss51,0.36441386,0.07144071,0.7155489842627443,1.0,0.10391201986648176
Numbl,0.36434054,0.34319472,0.7156037174981486,1.0,0.02067275131421937
Prelid3b,0.36433056,0.012036258,0.7156111812344281,1.0,0.367562163382462
Gpcpd1,0.36432502,0.038662743,0.715615327766329,1.0,0.28599993549843583
Nacc2,0.36416063,0.028107328,0.7157380689096089,1.0,0.33337633437610864
Ddx47,0.36402956,0.007757483,0.7158359353561603,1.0,0.8141387428645145
Mon1b,0.36378077,0.024692344,0.7160217285732733,1.0,0.3195407488631599
Pfn1,0.36356863,0.0065789265,0.7161801637514394,1.0,0.8760602444609282
Kctd11,0.36354306,0.06708779,0.7161992431576125,1.0,0.18247492501693166
Bicdl1,0.36353084,0.036873203,0.7162083681536376,1.0,0.13803334730867223
Tle1,0.36347976,0.073986344,0.7162465276670311,1.0,0.10226722998032703
Wipf1,0.36308768,0.35783702,0.7165393840336765,1.0,0.01767342858064308
Tmem145,0.36268562,0.25780442,0.7168397502945928,1.0,0.027864675718386172
Trmt10b,0.3626623,0.06469703,0.7168571762013791,1.0,0.24365465862547167
Ube3c,0.36248013,0.0016783703,0.7169932693053387,1.0,0.8901215854484471
Calr3,0.3623957,0.0074472562,0.7170563398886358,1.0,0.0666946173444706
Tusc2,0.3623302,0.021988146,0.7171053039086425,1.0,0.40497307059696197
Rcc1,0.36212915,0.015700836,0.7172555228167028,1.0,0.6401780243170897
Smpdl3a,0.3618048,0.36971834,0.7174978879737701,1.0,0.02780017415422324
Prrc2b,0.36161822,0.014889678,0.7176373438313599,1.0,0.8508723836553036
Arpc4,0.3612828,0.0055777263,0.7178880559971909,1.0,0.8847679556229239
Ppp1r37,0.36117727,0.01220567,0.7179669286905094,1.0,0.719740703712065
Rc3h1,0.36115283,0.011638377,0.7179851943744875,1.0,0.8867030025478118
Ranbp2,0.36098847,0.002898068,0.718108076801405,1.0,0.9151481923436643
Atp5k,0.36087516,0.021325177,0.718192770286407,1.0,0.7619892282387848
Srp72,0.36076632,0.00085625215,0.7182741457199511,1.0,0.850066114103267
Cldnd1,0.36062193,0.003617973,0.718382097654637,1.0,0.5415228819298868
Psmd12,0.36011988,0.00030490296,0.718757481965143,1.0,0.9647498951849582
Ldlrad3,0.35954788,0.036688138,0.7191852702583872,1.0,0.2342051794756023
R3hcc1,0.35936573,0.027285492,0.719321516464138,1.0,0.30164156480794657
F8,0.3592602,0.060293783,0.7194004436510286,1.0,0.07901441609959041
Socs2,0.35901585,0.03233313,0.7195832338857231,1.0,0.1738639662011804
Bicra,0.35884923,-0.0021895072,0.7197078727861853,1.0,0.2135324281613829
Ypel1,0.35879037,0.11826427,0.7197519136461736,1.0,0.06327603444383527
Ece1,0.35866153,0.008501726,0.7198483082081116,1.0,0.7609249524300964
Psmb6,0.3582095,0.012259275,0.7201865553865808,1.0,0.7847582803882994
Rmdn1,0.3579307,0.041865855,0.7203951823090604,1.0,0.14322572322378818
Jazf1,0.357924,0.4314152,0.7204001696616477,1.0,0.021414519302093076
Foxo1,0.35767302,0.020432768,0.7205880352705072,1.0,0.3780759183410198
Cd164,0.3574753,0.014981269,0.7207360120940506,1.0,0.9288870255103686
Pigs,0.35728982,0.012669154,0.7208748537916077,1.0,0.6362111781210694
Tcea2,0.35706657,0.43301472,0.7210419748632884,1.0,0.01844744735059825
Rbm10,0.35686553,0.027718212,0.7211924783729938,1.0,0.3366014125842552
C1qbp,0.35658786,0.018296072,0.721400373904878,1.0,0.1326474667010675
Fignl1,0.3557415,0.03069557,0.7220341664250379,1.0,0.488534846970039
Eif3j1,0.35524055,-0.008659564,0.7224093750283116,1.0,0.13813009965491663
Rnf13,0.35520947,0.018001826,0.7224326717780925,1.0,0.4131647692456542
Spef1,0.3547952,0.38185033,0.722743042308183,1.0,0.017995936401457736
Zfp74,0.354432,0.029042872,0.7230151741128652,1.0,0.2450091914728932
Slain2,0.35437644,0.017048327,0.723056787569295,1.0,0.6176024768600639
Prkab2,0.35368004,0.050652023,0.7235786898038363,1.0,0.10233173154448995
Spata9,0.35359228,0.1390716,0.7236444569450066,1.0,0.04182926435966072
Med30,0.35337347,0.009189294,0.7238084674378682,1.0,0.8911213596929726
Anapc5,0.35281703,0.009056534,0.724225627385936,1.0,0.66043151546425
Adnp2,0.35270262,0.0138234515,0.7243114009628778,1.0,0.5830296384687329
Txnl1,0.3523805,-0.010357352,0.7245529179707471,1.0,0.9575902215628729
Gins2,0.3517241,0.010188403,0.7250451978157697,1.0,0.3045441351952785
Tle3,0.3515164,0.014397236,0.7252009851717485,1.0,0.5391040732737769
Prcp,0.35126537,0.076166324,0.7253892781185539,1.0,0.14354823104460282
Tspan31,0.35071778,-0.001954378,0.7258000809512991,1.0,0.9282097590866578
Ppp1cb,0.35063115,0.007084778,0.7258650833575324,1.0,0.6209565581965363
Dusp9,0.35060227,0.07949398,0.725886751265098,1.0,0.05834166478537105
Cdr2,0.35054675,0.012836462,0.725928420934707,1.0,0.39239526558519044
Med9,0.35043454,0.0009969658,0.7260125961415809,1.0,0.6897152255942206
Cftr,0.35043344,0.29335016,0.7260134295760163,1.0,0.03566936498210082
Fermt1,0.34921834,0.009449129,0.7269254009533023,1.0,0.4982423323765601
Polr2l,0.34921056,0.14769885,0.7269312374838524,1.0,0.0660496017028413
Scyl2,0.34869298,0.0088118045,0.7273198192870365,1.0,0.8380043216047989
Rflnb,0.3483842,0.1428825,0.7275516675897489,1.0,0.03247653755603573
Fcho2,0.34830868,0.012565233,0.7276083824827123,1.0,0.7390911729609443
Sin3a,0.34798878,0.013123535,0.7278486032731255,1.0,0.7558615796433064
Ppp2r1b,0.34796658,0.013202223,0.7278652862657244,1.0,0.45983165091753475
Sh2b3,0.34788328,0.037520718,0.7279278486364245,1.0,0.34340632760344436
Uba5,0.34757894,0.03214194,0.7281564252390189,1.0,0.5076273099622666
Dnaja1,0.34734792,0.005121912,0.7283299593898276,1.0,0.9522365917373496
Ezh1,0.346787,0.021838138,0.7287513382185701,1.0,0.32895797723094783
Irf2bp2,0.34665707,0.013720543,0.728848976300754,1.0,0.8660947527977554
Rffl,0.34657043,0.029941758,0.7289140707992903,1.0,0.15196568516786532
Dnajc4,0.34583846,0.01809986,0.729464113828102,1.0,0.5924146160544393
Sharpin,0.34553415,0.02199771,0.729692852537852,1.0,0.30757570871093626
Pdpk1,0.34530643,0.0072393846,0.7298640048959241,1.0,0.8051407746637856
Mpp2,0.34476107,0.060507286,0.7302739903663481,1.0,0.15970587286741703
Isyna1,0.34460002,0.01282403,0.730395080254906,1.0,0.9163092204985971
Wdr44,0.34459338,0.053993642,0.7304000910158015,1.0,0.16967136453058987
Ccdc65,0.3442968,0.12885645,0.7306230815221256,1.0,0.03712065017576676
Fat1,0.34425348,0.008741122,0.7306556550753589,1.0,0.9241784113264747
Cxadr,0.34409356,0.021556776,0.7307759308639925,1.0,0.817428322636824
Ctnnd1,0.3440358,0.013576543,0.7308193654145979,1.0,0.9560099332408811
Nek6,0.3438392,0.009090408,0.730967216410547,1.0,0.8312316573676911
Naga,0.3437359,0.083095916,0.7310449048377728,1.0,0.1449995162382688
Afap1l2,0.34368816,0.28714705,0.7310808262259858,1.0,0.028477440577934016
Zc3h10,0.3436837,0.118679516,0.7310841677804483,1.0,0.05321379043441803
Bptf,0.34334606,0.009227513,0.7313381408446545,1.0,0.468926371464508
Pelo,0.34303728,0.019473426,0.731570418304502,1.0,0.4066178604831167
Vps37a,0.34245527,0.013464249,0.7320083031307307,1.0,0.8690618247492502
Nckap5,0.34229755,0.70234454,0.7321269816131218,1.0,0.016093140258651273
Map9,0.34222424,0.2557312,0.732182144215767,1.0,0.04611861837649563
Nars2,0.34214315,0.029956099,0.7322431590093124,1.0,0.4299996774921792
Mecr,0.34199765,0.018549096,0.7323526555540203,1.0,0.36836843293449867
Atp13a1,0.34194213,0.0071115894,0.7323944495651922,1.0,0.7128067855645499
Mcfd2,0.3409947,0.022738589,0.7331075775678246,1.0,0.6166349533976199
Mlx,0.3405593,0.0024968716,0.7334353760729655,1.0,0.6337278679007966
Tmx1,0.3405271,0.006179252,0.7334596284043058,1.0,0.7825652272067598
Rpa2,0.3405193,0.024159849,0.7334654824551743,1.0,0.4148418099138904
Spcs1,0.34039158,0.017179947,0.7335616583666265,1.0,0.8908633534363208
Arhgef7,0.34025276,0.01742655,0.7336662021436892,1.0,0.6136356306640436
Itpr3,0.33982512,0.010257412,0.7339882280005023,1.0,0.6703970071274229
Gpt,0.3398118,0.013054473,0.7339982659224029,1.0,0.5108201373883317
Carm1,0.3397185,0.0073124273,0.7340685326485961,1.0,0.7715354597348986
Mtmr12,0.3394719,0.04819643,0.7342542482874819,1.0,0.3676589157287064
Pigv,0.33945304,0.09965456,0.7342684703962656,1.0,0.08265875447479601
Scrib,0.33936197,0.0141567,0.7343370724365053,1.0,0.537104524784726
Zfc3h1,0.33919424,0.00047567938,0.7344634061308623,1.0,0.5229464314509626
Inhbb,0.3388799,0.014092191,0.7347001965818469,1.0,0.7399941948592254
Zbtb39,0.33871663,0.0050670244,0.7348232036972722,1.0,0.2516206017995936
Rgs20,0.33842674,0.009618446,0.7350416208461974,1.0,0.21617699229206308
Etnk1,0.33841342,0.009166035,0.7350516635293692,1.0,0.943948140742413
Slc9a1,0.3381191,0.025477435,0.7352734509920285,1.0,0.43038668687715675
Klhl10,0.33751154,1.8865277,0.7357313235793672,1.0,0.005869642338826716
Ccdc85c,0.337386,0.021865783,0.7358259232253787,1.0,0.2562324636372432
Lypla1,0.33722052,0.012841964,0.7359506669350417,1.0,0.7212887412519754
Ksr1,0.3371661,0.030074364,0.7359916915555456,1.0,0.1608669010223498
Exoc8,0.33690065,0.017324325,0.7361918020239765,1.0,0.6190860128358112
Ppp2r5e,0.33666518,0.031807356,0.7363693208495232,1.0,0.5058857677298675
Slc44a2,0.33664852,0.018407334,0.7363818816769865,1.0,0.5474570258328765
Mfsd2b,0.33644637,0.4655923,0.7365342919958248,1.0,0.01225529719095688
Amfr,0.3358699,0.011661851,0.7369689695397166,1.0,0.6148289096010578
Mxi1,0.33567,0.01708232,0.7371197444213731,1.0,0.30618892508143325
Prox2,0.33534232,0.36569598,0.7373668695781782,1.0,0.02873544683458574
Cdsn,0.3349558,0.3557459,0.7376584284013987,1.0,0.016480149643628858
Arhgap23,0.33494136,0.09139787,0.7376693206983184,1.0,0.09888089786177315
Acsl4,0.33487472,0.004570215,0.73771959352055,1.0,0.8630309285000162
Plin2,0.33469033,0.009323505,0.7378586875073807,1.0,0.9194052955784178
Dennd4c,0.3345404,0.012561263,0.7379718124401744,1.0,0.5826748798658368
Ndufb9,0.33418274,-0.0020586667,0.7382416592596824,1.0,0.9363369561711872
Rgl1,0.33413276,0.14409143,0.7382793733411526,1.0,0.09243074144548005
Thap12,0.3339384,0.008062534,0.7384260452002268,1.0,0.8626116683329571
Shroom2,0.33347857,0.037854817,0.7387730668065549,1.0,0.38881542877414776
Lrrc46,0.33337417,0.2312222,0.7388518665676846,1.0,0.022414293546618506
Rusc2,0.33314425,0.030802479,0.7390254033704879,1.0,0.18002386557874028
Fanci,0.33302763,0.0020778237,0.7391134343668493,1.0,0.47840810139645884
Mthfd1l,0.33299208,0.008604171,0.7391402635408156,1.0,0.556713000290257
Anks6,0.3329421,0.010294524,0.7391779926039346,1.0,0.20453445996065406
Ipp,0.33289546,0.014737004,0.7392132069626447,1.0,0.2718418421646725
Anapc10,0.33257446,0.03327229,0.7394555301121899,1.0,0.21291966330183507
Haus4,0.3324145,0.009891923,0.7395762821008167,1.0,0.5028219434321283
Xrcc3,0.33227235,0.0076673506,0.7396836225916725,1.0,0.045570355081110715
Zfp61,0.3317803,0.25719732,0.7400551604535756,1.0,0.03212177895313961
